date,요일,배추_거래량(kg),배추_가격(원/kg),무_거래량(kg),무_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),미나리_거래량(kg),미나리_가격(원/kg),파프리카_거래량(kg),파프리카_가격(원/kg),토마토_거래량(kg),토마토_가격(원/kg)
2017-04-17,월요일,1259165.0,490.0,1546462.0,479.0,2709258.3,784.0,85220.2,4187.0,784103.5,1100.0,131136.4,4336.0,191939.6,1345.0,143452.9,1531.0,224109.3,2178.0,1058669.5,1495.0
2017-04-18,화요일,1041656.6,501.0,1658012.0,466.0,2561408.1,797.0,631019.3,4251.0,674570.7,1130.0,91312.8,4251.0,168948.8,1368.0,127582.4,1391.0,149088.0,2189.0,673721.0,1457.0
2017-04-19,수요일,1145500.0,476.0,1116050.0,529.0,2486278.0,785.0,94337.4,4373.0,717345.0,1013.0,108202.8,4018.0,172244.2,1358.0,125783.7,1295.0,151260.2,2262.0,752865.0,1522.0
2017-04-20,목요일,1305182.4,450.0,1263416.0,573.0,2721107.5,752.0,214373.8,4261.0,692465.0,997.0,96722.9,3647.0,180919.5,1272.0,119218.2,1401.0,145874.7,2218.0,600719.0,1592.0
2017-04-21,금요일,1250048.0,461.0,1628503.0,549.0,2911484.3,702.0,123790.4,4212.0,706081.9,943.0,100784.2,3743.0,176667.4,1302.0,122372.2,1288.0,162115.5,2174.0,778421.5,1580.0
2017-04-22,토요일,660095.8,522.0,1836836.5,416.0,2566626.0,660.0,101928.1,4084.0,602834.0,968.0,99352.5,3802.0,165981.6,1349.0,128896.8,1175.0,144079.8,2108.0,691273.0,1613.0
2017-04-23,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-24,월요일,1363927.0,477.0,1694999.5,445.0,3209941.7,659.0,118241.8,3779.0,717859.7,1096.0,134537.7,4008.0,193432.3,1426.0,131637.3,1325.0,200121.5,2165.0,1014267.2,1618.0
2017-04-25,화요일,1246392.9,493.0,1454586.0,473.0,2904586.1,677.0,295485.9,3875.0,698093.7,1096.0,91168.6,4110.0,171569.5,1435.0,125937.4,1322.0,118830.8,2268.0,650686.4,1598.0
2017-04-26,수요일,1326389.0,504.0,1382547.0,601.0,2829641.4,673.0,99820.0,4090.0,678708.1,1054.0,97035.2,4196.0,152386.2,1465.0,128206.1,1208.0,171842.4,2463.0,714505.0,1693.0
2017-04-27,목요일,1541710.0,470.0,1410212.0,607.0,2263880.9,704.0,157461.7,4220.0,675853.1,993.0,96904.6,4152.0,168366.8,1552.0,122285.4,1318.0,166088.3,2283.0,550851.6,1785.0
2017-04-28,금요일,1258753.0,473.0,1056766.5,656.0,2546396.6,723.0,118699.7,4558.0,635176.1,909.0,108088.4,4239.0,156408.2,1606.0,112258.7,1303.0,176858.7,2232.0,694208.0,1796.0
2017-04-29,토요일,792257.0,439.0,1232892.0,620.0,2390681.5,763.0,100016.2,4208.0,732225.7,950.0,109423.8,4231.0,163164.2,1690.0,113110.0,1593.0,121807.5,2120.0,665950.0,1809.0
2017-04-30,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,월요일,1536521.0,370.0,1836463.0,573.0,3466144.9,707.0,157007.2,4207.0,686143.8,1051.0,143484.6,4224.0,174851.0,1620.0,117507.7,1728.0,218132.0,2102.0,906970.5,1856.0
2017-05-02,화요일,1247425.0,410.0,1372722.4,595.0,2591893.3,708.0,175898.0,4414.0,701174.7,1038.0,97994.8,4135.0,169314.8,1557.0,119868.5,1655.0,181722.6,2159.0,628193.5,1917.0
2017-05-03,수요일,1086822.5,382.0,1158865.0,664.0,2385931.7,725.0,126530.3,4476.0,572480.5,1194.0,100240.4,4309.0,138521.4,1459.0,106706.4,1198.0,171030.0,2077.0,629941.5,1890.0
2017-05-04,목요일,1175553.4,372.0,1285958.5,744.0,2461997.9,712.0,330562.8,3684.0,631502.8,1100.0,93074.7,4303.0,133341.4,1382.0,106610.0,1041.0,159046.5,2014.0,512630.4,1840.0
2017-05-05,금요일,1168398.5,350.0,1264382.0,684.0,1937883.5,747.0,124710.0,4328.0,577255.9,1078.0,93530.7,4591.0,123464.4,1335.0,104765.9,1020.0,130475.9,1961.0,678674.5,1758.0
2017-05-06,토요일,672091.9,381.0,818843.8,677.0,1317158.3,832.0,83453.5,4505.0,579158.4,1029.0,104272.9,5004.0,130429.5,1356.0,107288.7,1015.0,127437.8,1999.0,675635.0,1721.0
2017-05-07,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-08,월요일,1512696.0,356.0,1788071.2,727.0,2288560.0,921.0,136396.8,4152.0,638058.6,1158.0,159883.1,4739.0,140821.2,1717.0,104808.5,1429.0,214418.8,1955.0,1052506.8,1617.0
2017-05-09,화요일,1418564.0,334.0,1575695.0,661.0,2444441.7,944.0,199245.4,4009.0,639840.3,1292.0,95696.0,4306.0,132253.8,1769.0,99152.0,1941.0,120328.5,2072.0,598214.5,1539.0
2017-05-10,수요일,1133276.0,369.0,1247017.0,681.0,1580224.7,1108.0,177225.7,4271.0,571288.7,1327.0,104563.1,4219.0,135569.9,1700.0,102618.1,1337.0,159238.8,2051.0,622086.5,1594.0
2017-05-11,목요일,1248373.0,344.0,1284959.5,701.0,2116433.6,1045.0,145876.0,4176.0,611418.4,1320.0,107749.9,3878.0,139122.2,1609.0,100972.2,1243.0,190585.6,2030.0,494290.5,1656.0
2017-05-12,금요일,1414870.5,309.0,1443313.6,656.0,2705138.0,1000.0,197679.1,3760.0,662790.3,1123.0,113174.9,3677.0,155360.2,1475.0,97686.4,1223.0,180514.6,2039.0,592544.5,1703.0
2017-05-13,토요일,842762.5,304.0,1119288.0,623.0,2650442.5,933.0,138157.2,3796.0,621730.3,1064.0,113883.4,3420.0,166258.4,1308.0,97403.2,1391.0,119676.0,2181.0,613997.5,1722.0
2017-05-14,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-15,월요일,1528472.0,337.0,1954692.5,560.0,3869375.2,872.0,322129.1,3160.0,698306.2,1125.0,156796.7,3393.0,199079.3,1278.0,100067.0,1708.0,170123.6,2227.0,766361.5,1741.0
2017-05-16,화요일,1426935.1,330.0,1540086.8,518.0,2811114.1,854.0,297144.2,3172.0,636842.1,1103.0,99946.6,3400.0,172030.5,1240.0,100458.5,1465.0,146810.5,2441.0,553042.5,1794.0
2017-05-17,수요일,1473766.5,290.0,1684277.5,489.0,2823793.0,858.0,291920.8,3061.0,645077.3,1031.0,106576.1,3402.0,173347.3,1198.0,98549.9,1135.0,142936.0,2650.0,617527.5,1865.0
2017-05-18,목요일,1378308.5,275.0,1563596.0,431.0,2746872.4,868.0,282977.8,3299.0,608065.7,997.0,102118.6,3181.0,158897.9,1145.0,94681.5,1087.0,125294.3,3071.0,425321.0,1920.0
2017-05-19,금요일,1033528.4,297.0,1403612.0,441.0,2657388.3,862.0,306419.3,3258.0,591192.2,1024.0,104895.1,3369.0,152066.5,1127.0,103238.5,1103.0,146648.5,3170.0,597015.0,1978.0
2017-05-20,토요일,847097.0,316.0,929080.6,439.0,2327249.8,871.0,251304.6,3250.0,564323.4,1026.0,102333.0,3668.0,146966.1,1180.0,101874.5,1036.0,124012.1,2898.0,592553.5,1931.0
2017-05-21,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-22,월요일,1221303.8,337.0,1621795.2,539.0,3078312.7,902.0,585406.4,2772.0,596187.0,1158.0,140869.3,3919.0,141914.7,1462.0,109956.5,1031.0,139483.9,2768.0,908571.0,1928.0
2017-05-23,화요일,1289284.0,348.0,1503567.0,513.0,2543063.4,893.0,667163.2,2599.0,623630.5,1164.0,101047.4,3803.0,124430.0,1705.0,102882.9,1110.0,102512.3,3170.0,647307.5,1887.0
2017-05-24,수요일,1370472.8,321.0,1421615.8,475.0,2552792.1,899.0,577526.6,2571.0,600742.9,1103.0,110223.0,3867.0,125752.7,1833.0,99970.6,886.0,155957.0,3274.0,727382.0,1829.0
2017-05-25,목요일,1185756.4,299.0,1065113.5,492.0,2268003.7,901.0,514487.8,2815.0,644202.2,1064.0,103835.2,3787.0,119668.6,1902.0,93037.7,764.0,164066.0,2908.0,600963.6,1778.0
2017-05-26,금요일,1274364.3,269.0,1301998.6,426.0,2379455.3,904.0,614494.3,2774.0,614237.5,1014.0,117427.3,3608.0,127497.1,1932.0,93640.5,872.0,144687.7,2667.0,823157.5,1696.0
2017-05-27,토요일,984970.0,281.0,907568.0,445.0,2531551.9,886.0,492712.1,2661.0,549698.2,1028.0,118027.7,3451.0,134900.2,1959.0,93371.4,906.0,127195.3,2570.0,744419.0,1564.0
2017-05-28,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-29,월요일,1585172.0,275.0,1644018.0,466.0,3541983.9,849.0,661063.8,2678.0,644649.6,1167.0,153332.7,3467.0,158798.2,1839.0,98470.5,1159.0,164775.5,2603.0,1081083.5,1458.0
2017-05-30,화요일,1426097.0,264.0,1282066.0,486.0,2683998.2,838.0,655114.4,2605.0,656341.9,1064.0,99953.1,3495.0,151627.1,1622.0,99892.5,1021.0,139500.9,2561.0,659949.0,1372.0
2017-05-31,수요일,1336655.5,276.0,1249033.0,500.0,2729973.6,863.0,693059.7,2704.0,586240.6,997.0,115942.7,3410.0,156714.5,1549.0,94760.6,874.0,187067.7,2483.0,741006.8,1386.0
2017-06-01,목요일,1294891.0,269.0,1238942.6,475.0,2843670.9,863.0,603606.4,2846.0,578571.1,906.0,102308.6,3260.0,128485.0,1568.0,84417.2,734.0,193053.9,2255.0,519781.0,1374.0
2017-06-02,금요일,1164774.5,293.0,1218471.5,504.0,2553436.8,852.0,590933.6,3101.0,593854.2,970.0,117168.6,3251.0,154928.6,1447.0,87976.3,742.0,184939.5,2197.0,715071.0,1317.0
2017-06-03,토요일,1070439.5,287.0,931455.0,509.0,2467947.4,849.0,531926.6,2924.0,524829.6,1042.0,119531.3,3227.0,134908.0,1385.0,81820.4,1104.0,159978.0,2030.0,657644.0,1322.0
2017-06-04,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-05,월요일,1179814.3,382.0,1564800.6,524.0,3803002.5,842.0,731111.2,2857.0,706172.4,1092.0,162188.1,3297.0,147190.3,1617.0,101913.7,853.0,239269.2,1919.0,1035059.0,1277.0
2017-06-06,화요일,1226538.0,401.0,1437179.0,517.0,3186836.7,867.0,631142.6,2766.0,594749.6,1058.0,106280.8,3061.0,126781.5,1688.0,94273.4,720.0,161970.0,1911.0,656387.0,1246.0
2017-06-07,수요일,1378582.0,436.0,1238110.2,550.0,2481181.7,886.0,316676.3,3043.0,571418.1,1064.0,111945.2,3203.0,125821.8,1783.0,91238.0,796.0,220774.5,1863.0,705247.5,1265.0
2017-06-08,목요일,1010195.5,421.0,1089966.0,509.0,2206334.0,919.0,386995.6,2856.0,577093.2,1062.0,96750.4,3367.0,118551.5,1734.0,86510.0,682.0,214655.5,1725.0,538543.0,1257.0
2017-06-09,금요일,1483204.6,342.0,1537204.0,469.0,2535691.2,938.0,474344.9,2946.0,610909.3,1002.0,119775.7,3506.0,127304.7,1701.0,83165.7,913.0,278373.9,1592.0,699086.0,1277.0
2017-06-10,토요일,1191373.5,297.0,1265575.0,426.0,3094186.6,898.0,280689.6,3285.0,592241.7,999.0,118469.7,3522.0,120282.7,1913.0,92249.7,760.0,198844.5,1490.0,745789.5,1258.0
2017-06-11,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-12,월요일,1578144.2,314.0,1736539.0,412.0,4914141.7,872.0,600927.0,2998.0,674793.7,1067.0,157209.2,3505.0,150031.9,1782.0,93626.4,977.0,295551.0,1578.0,945496.0,1228.0
2017-06-13,화요일,1445794.3,319.0,1557661.5,384.0,3619431.8,874.0,291622.1,3125.0,599958.1,1031.0,114232.3,3342.0,132011.2,1687.0,86510.5,1094.0,224937.7,1527.0,626042.0,1282.0
2017-06-14,수요일,1358452.0,335.0,1375270.0,345.0,3214149.5,874.0,358257.2,2885.0,634076.8,941.0,119750.4,3210.0,131160.2,1645.0,84022.8,947.0,236262.3,1576.0,646033.0,1337.0
2017-06-15,목요일,1388737.3,305.0,1205799.0,345.0,3163322.0,862.0,268588.0,3070.0,599602.9,918.0,115728.3,3107.0,128578.2,1592.0,92612.2,918.0,197988.1,1565.0,522183.5,1387.0
2017-06-16,금요일,1373732.3,316.0,1244211.5,355.0,3190129.4,851.0,306923.8,3301.0,610537.3,860.0,118510.5,3171.0,137545.1,1564.0,86332.5,760.0,220376.3,1500.0,632275.0,1453.0
2017-06-17,토요일,1032501.0,318.0,884358.5,363.0,2471410.8,841.0,185950.5,3343.0,534689.4,969.0,122507.0,3054.0,121162.9,1588.0,93117.1,668.0,176046.4,1483.0,601536.0,1489.0
2017-06-18,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19,월요일,1506349.0,321.0,1273067.0,419.0,3441750.5,849.0,325582.6,3209.0,621226.9,905.0,159551.4,3159.0,148218.7,1693.0,95114.0,722.0,275295.6,1515.0,776487.0,1467.0
2017-06-20,화요일,1409855.0,336.0,1374873.0,415.0,2281395.7,838.0,192178.5,3553.0,584391.5,874.0,103575.5,3046.0,116872.9,1578.0,68137.0,716.0,160493.3,1502.0,522633.0,1482.0
2017-06-21,수요일,1459887.0,326.0,1453821.0,386.0,2914448.0,842.0,236342.7,3326.0,609476.1,824.0,121638.1,2850.0,139586.4,1506.0,87607.1,570.0,174558.9,1542.0,622899.0,1499.0
2017-06-22,목요일,1426363.0,331.0,1383873.0,369.0,2501523.8,839.0,191347.6,3422.0,572466.5,822.0,117229.0,2783.0,130976.0,1502.0,81444.6,650.0,200931.1,1546.0,531185.0,1519.0
2017-06-23,금요일,1328506.8,321.0,1170297.0,391.0,2405470.7,834.0,235127.3,3481.0,547144.5,808.0,124789.4,2769.0,130554.4,1498.0,84556.0,656.0,222530.3,1520.0,699539.2,1496.0
2017-06-24,토요일,1083243.0,317.0,1122190.0,353.0,1794762.4,818.0,164458.0,4069.0,497955.2,868.0,127924.3,2609.0,119437.2,1481.0,86083.1,684.0,162390.5,1535.0,713405.2,1399.0
2017-06-25,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26,월요일,1370814.0,369.0,1327682.0,379.0,1784818.4,882.0,192017.9,3820.0,595244.2,929.0,165142.5,2781.0,131824.0,1628.0,99331.0,802.0,284150.9,1465.0,1067323.9,1262.0
2017-06-27,화요일,1366108.0,366.0,981438.0,443.0,1357904.3,912.0,174026.4,4185.0,591332.8,959.0,122245.5,2600.0,130599.5,1594.0,88213.4,710.0,198857.7,1426.0,795950.0,1100.0
2017-06-28,수요일,1649394.0,321.0,1455771.0,392.0,1345424.8,912.0,105380.0,4104.0,598162.8,779.0,124319.0,2590.0,142749.5,1611.0,78872.0,700.0,200472.7,1489.0,780282.2,974.0
2017-06-29,목요일,1544318.5,308.0,1463954.0,360.0,1645015.2,915.0,148235.6,3858.0,572238.3,758.0,121820.0,2457.0,130705.0,1517.0,77946.2,749.0,242912.2,1369.0,663121.3,906.0
2017-06-30,금요일,1462744.5,304.0,1216758.0,374.0,1838293.1,929.0,294290.3,4057.0,620799.0,834.0,122354.8,2536.0,122429.2,1502.0,79381.7,774.0,211546.5,1469.0,651303.5,864.0
2017-07-01,토요일,1094259.9,331.0,1135223.0,390.0,1412408.3,944.0,142937.4,3820.0,487374.7,880.0,128700.5,2472.0,99028.0,1492.0,77798.3,653.0,189707.4,1472.0,673343.0,755.0
2017-07-02,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-03,월요일,1372094.0,399.0,1488160.0,484.0,1638691.3,992.0,136094.5,4237.0,591026.3,980.0,176058.2,2516.0,109215.4,1874.0,89244.0,824.0,219839.0,1580.0,790588.1,772.0
2017-07-04,화요일,1060150.0,428.0,1258499.0,413.0,1318441.6,992.0,119005.4,4683.0,626876.9,991.0,123975.6,2345.0,111249.0,2041.0,78977.2,934.0,132039.7,2023.0,591783.6,757.0
2017-07-05,수요일,1299773.5,414.0,1270948.0,354.0,1649939.8,979.0,110651.9,4027.0,565002.7,879.0,118513.8,2313.0,115305.0,1771.0,69339.0,929.0,170336.8,1713.0,555256.0,790.0
2017-07-06,목요일,1450209.0,358.0,1406782.0,299.0,1516020.0,959.0,110906.4,4257.0,560383.6,734.0,100050.1,2241.0,78729.3,1731.0,47165.5,1015.0,211347.6,1413.0,475869.0,879.0
2017-07-07,금요일,1380179.1,358.0,1225513.7,302.0,1461703.5,969.0,75352.3,4363.0,553856.8,696.0,111540.2,2428.0,92601.0,1713.0,66821.7,1000.0,211023.5,1346.0,483687.9,915.0
2017-07-08,토요일,815493.0,445.0,813870.0,347.0,1187506.3,927.0,68923.1,4729.0,474947.7,753.0,111531.2,3017.0,74129.8,2154.0,63311.3,1139.0,209846.5,1132.0,572529.4,838.0
2017-07-09,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-10,월요일,1416887.0,407.0,1420995.0,339.0,1533859.5,988.0,87512.3,4494.0,541560.8,937.0,152555.3,3102.0,79174.5,2949.0,74985.5,1523.0,208649.1,1160.0,734213.4,795.0
2017-07-11,화요일,919104.7,461.0,722723.5,376.0,1421843.4,987.0,99519.8,4484.0,512448.6,1055.0,110898.4,3083.0,76246.3,2926.0,72023.4,1553.0,141045.8,1496.0,477519.8,824.0
2017-07-12,수요일,785623.0,783.0,1085442.0,377.0,1626042.0,989.0,94547.4,4472.0,531443.4,1007.0,112882.5,3567.0,71554.7,2858.0,66987.2,1446.0,188077.5,1330.0,504229.6,880.0
2017-07-13,목요일,1348521.0,557.0,1164667.0,368.0,1630758.9,1000.0,109527.2,4227.0,545048.0,1044.0,98819.8,3405.0,61678.9,3314.0,58523.2,1583.0,181987.3,1372.0,431153.7,883.0
2017-07-14,금요일,1349911.0,515.0,1141514.5,389.0,1707471.8,965.0,115468.2,4586.0,585586.6,925.0,96753.7,4131.0,54594.5,3715.0,56523.5,1980.0,211972.7,1340.0,392946.3,958.0
2017-07-15,토요일,853295.0,638.0,983279.5,486.0,1299560.4,979.0,90816.0,4690.0,541036.4,919.0,99037.5,5520.0,46636.8,3884.0,61168.1,2001.0,234421.7,1243.0,412643.6,996.0
2017-07-16,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-17,월요일,1114081.3,753.0,986459.0,525.0,1690969.0,975.0,95429.7,4405.0,549593.5,1196.0,138541.2,5825.0,56276.6,4261.0,67607.5,2118.0,233809.0,1254.0,593670.2,1019.0
2017-07-18,화요일,1412016.6,663.0,1293116.0,509.0,1437669.5,953.0,94299.9,4646.0,581821.3,986.0,104484.0,5143.0,52344.6,4339.0,59207.5,2215.0,168739.0,1379.0,484854.7,1046.0
2017-07-19,수요일,1327655.0,661.0,1285209.0,494.0,1411298.6,956.0,82491.2,4784.0,528304.9,943.0,103834.4,5516.0,49288.9,4373.0,53826.5,2337.0,194780.3,1391.0,477090.6,1126.0
2017-07-20,목요일,1214765.0,688.0,1389103.0,462.0,1499905.5,950.0,84671.6,4640.0,565736.3,852.0,100637.9,5714.0,43608.5,4084.0,51234.0,2500.0,203666.9,1484.0,411109.7,1114.0
2017-07-21,금요일,1057576.0,771.0,1123148.5,443.0,1633264.2,960.0,89957.3,4570.0,547200.6,882.0,102656.9,5850.0,43710.8,4133.0,62316.0,2848.0,245562.2,1286.0,383528.2,1184.0
2017-07-22,토요일,693329.0,1049.0,912830.0,465.0,1318987.9,930.0,69585.4,4737.0,438568.6,1227.0,114814.1,5400.0,46631.0,3683.0,63410.5,2121.0,205833.7,1147.0,409386.0,1175.0
2017-07-23,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-24,월요일,1217352.0,1030.0,903147.5,769.0,1388069.0,926.0,146481.0,4007.0,571118.3,1210.0,141088.3,5642.0,39790.9,4910.0,66836.2,2130.0,197710.8,1346.0,529798.0,1282.0
2017-07-25,화요일,1269561.5,797.0,1309086.5,546.0,1279630.5,940.0,86338.8,4479.0,490633.5,1263.0,106381.8,4951.0,44040.0,4129.0,60064.6,2133.0,168283.8,1426.0,409491.6,1270.0
2017-07-26,수요일,884339.0,947.0,1090647.0,653.0,1243421.0,942.0,91722.3,4660.0,507552.3,1270.0,106697.1,4452.0,38752.8,3724.0,55115.5,2075.0,174392.0,1586.0,393961.7,1281.0
2017-07-27,목요일,1336666.2,817.0,1543656.0,635.0,1373318.0,951.0,85813.5,4626.0,555397.4,1206.0,109735.0,4149.0,41517.0,3804.0,48425.7,2185.0,189635.0,1442.0,325541.9,1266.0
2017-07-28,금요일,1331219.0,807.0,1422250.0,697.0,1395424.8,964.0,73929.0,4419.0,613683.5,1246.0,97566.7,5048.0,31225.0,4687.0,45565.0,2975.0,202382.7,1526.0,315275.2,1384.0
2017-07-29,토요일,612219.0,905.0,784329.0,782.0,1139606.0,959.0,62965.4,3830.0,465497.8,1223.0,98158.2,6325.0,24841.0,5962.0,50453.3,3175.0,185608.4,1494.0,330698.0,1314.0
2017-07-30,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-31,월요일,1308765.5,891.0,1716524.0,553.0,1586426.2,1009.0,130550.7,4427.0,647985.2,1198.0,142051.6,5602.0,43358.8,4258.0,55306.3,3888.0,201405.9,1534.0,385143.7,1489.0
2017-08-01,화요일,1146292.0,815.0,1133876.5,619.0,1234235.3,999.0,125975.6,4954.0,498977.0,1284.0,104841.1,4923.0,30972.0,4631.0,54849.4,2923.0,186439.0,1358.0,272171.6,1579.0
2017-08-02,수요일,860839.0,995.0,1249099.1,636.0,1442408.9,991.0,102310.3,4618.0,443013.4,1549.0,105450.2,5506.0,31272.8,4898.0,50607.2,2597.0,173751.4,1501.0,250626.5,1732.0
2017-08-03,목요일,1478751.5,867.0,1419017.0,629.0,1475596.4,1025.0,98847.0,4941.0,593597.3,1569.0,107560.5,7008.0,23963.5,4850.0,50180.5,3263.0,201226.0,1373.0,192287.0,2184.0
2017-08-04,금요일,1340538.5,870.0,1364642.5,725.0,1743933.1,1036.0,77042.1,5035.0,688985.7,1833.0,132914.7,6135.0,20836.5,6727.0,56503.9,4857.0,200550.8,1232.0,263416.6,2592.0
2017-08-05,토요일,172685.0,882.0,67944.0,618.0,213042.5,1040.0,11993.0,5038.0,156188.7,1167.0,24430.6,6413.0,2209.0,5202.0,4279.1,2788.0,27880.0,1139.0,94563.2,2038.0
2017-08-06,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-07,월요일,1446060.5,902.0,1735463.0,651.0,1977440.7,1032.0,87159.6,4831.0,712101.1,1342.0,147775.0,5942.0,25559.0,5653.0,64409.4,3416.0,136952.6,1743.0,366674.0,2503.0
2017-08-08,화요일,1270709.0,828.0,1180000.0,787.0,1379410.3,1037.0,88095.3,4829.0,603851.2,1322.0,105925.8,5359.0,27001.0,5332.0,51970.2,2956.0,117309.4,2276.0,246751.6,2620.0
2017-08-09,수요일,1109198.5,917.0,1611043.0,693.0,1584758.3,1033.0,74551.1,4457.0,609754.7,1199.0,106286.5,5080.0,23327.0,6072.0,48733.5,2972.0,132267.9,2746.0,290063.8,2486.0
2017-08-10,목요일,772001.0,1042.0,1278787.0,757.0,1520912.6,1056.0,84556.8,4818.0,562466.3,1319.0,96926.8,5558.0,20707.0,6180.0,49163.0,2550.0,156140.4,2343.0,273067.6,2453.0
2017-08-11,금요일,865380.0,1134.0,1075363.5,827.0,1764037.7,1047.0,74699.1,4906.0,557008.6,1414.0,102286.0,6211.0,20828.0,5650.0,46720.5,2989.0,152382.2,2135.0,307018.0,2305.0
2017-08-12,토요일,926486.0,1070.0,1008677.0,745.0,1327171.5,1024.0,69387.5,4863.0,521875.1,1476.0,107987.0,5682.0,18507.4,6449.0,48087.0,3262.0,130577.0,2355.0,368685.9,2056.0
2017-08-13,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-14,월요일,1214172.9,1182.0,1841900.5,771.0,1698832.1,1085.0,93440.3,4603.0,638354.5,1664.0,142738.4,5520.0,23444.5,6720.0,56822.5,3148.0,159900.0,2311.0,497330.0,1996.0
2017-08-15,화요일,1156761.0,1050.0,1292699.0,796.0,1398605.8,1065.0,76243.2,5012.0,538306.7,1885.0,98363.3,5246.0,21842.0,6217.0,50155.5,2645.0,137765.0,2480.0,261108.6,1940.0
2017-08-16,수요일,983735.0,1020.0,1178326.5,743.0,1212763.5,1113.0,90277.9,4345.0,505725.6,1720.0,99910.6,5202.0,24016.1,6035.0,59122.0,2656.0,119088.1,2736.0,251904.1,1932.0
2017-08-17,목요일,1017020.0,1068.0,1154856.5,748.0,1682332.4,1061.0,85534.6,4443.0,505932.9,1941.0,104067.4,4785.0,25152.0,6100.0,49886.0,2571.0,99129.0,3085.0,253725.2,2043.0
2017-08-18,금요일,1054615.0,1023.0,1170862.4,718.0,2027204.3,1034.0,65409.7,4529.0,613714.3,1641.0,102265.1,5167.0,24932.0,5794.0,49314.5,2622.0,101216.1,3435.0,228860.6,2118.0
2017-08-19,토요일,775134.5,1185.0,1199193.5,644.0,1404896.0,1033.0,56081.0,4714.0,658417.6,1583.0,108619.7,5440.0,20486.8,6329.0,50642.0,2959.0,99946.0,3772.0,287673.4,2155.0
2017-08-20,일요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-21,월요일,1398886.0,1095.0,1279273.0,803.0,1797574.3,1071.0,78013.3,4217.0,584895.0,1677.0,131060.4,5690.0,27905.2,6676.0,57224.5,3013.0,81271.0,5120.0,367724.4,2239.0
2017-08-22,화요일,1383632.5,1030.0,1368528.0,787.0,1719182.2,1053.0,92380.6,4852.0,524007.0,1775.0,103548.6,5168.0,30327.5,5834.0,51400.5,2928.0,73254.0,5782.0,234473.1,2265.0
